ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-07] 01-055-48-000,2025-07,2025,[07] July,"Laoac, Pangasinan",[7] To Follow-up,,for schedule of training,,,[C] For Training/Others,B,01-055-48-000,Laoac,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-07] 01-055-30-000,2025-07,2025,[07] July,"Pozorrubio, Pangasinan",[5] For Training,,,,,[C] For Training/Others,B,01-055-30-000,Pozorrubio,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-07] 01-029-18-000,2025-07,2025,[07] July,"San Esteban, Ilocos Sur",[5] For Training,,,,,[C] For Training/Others,B,01-029-18-000,San Esteban,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-07] 02-031-03-000,2025-07,2025,[07] July,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-07] 02-031-14-000,2025-07,2025,[07] July,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2025-07] 03-049-01-000,2025-07,2025,[07] July,"Aliaga, Nueva Ecija",[8] Withdraw,,,,,[D] Withdraw,B,03-049-01-000,Aliaga,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-07] 03-054-03-000,2025-07,2025,[07] July,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 03-077-01-000,2025-07,2025,[07] July,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-07] 10-042-03-000,2025-07,2025,[07] July,"Bonifacio, Misamis Occidental",[2] Pilot Testing,10%,OBO said that they are having difficulties in using the system due to limited personnel,Will conduct LGU visit in August,,[B] Developmental,B,10-042-03-000,Bonifacio,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-07] 03-077-02-000,2025-07,2025,[07] July,"Casiguran, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-07] 03-014-12-000,2025-07,2025,[07] July,"City of Meycauayan, Bulacan",[8] Withdraw,,"Withdrawal Letter - Meycauayan City, Bulacan",Last Status Ongoing Data Build-up 25%,,[D] Withdraw,B,03-014-12-000,City of Meycauayan,Bulacan,Region III (Central Luzon),City,3rd,R3,E
[2025-07] 10-018-01-000,2025-07,2025,[07] July,"Catarman, Camiguin",[2] Pilot Testing,100%,Waiting for actual application,Constantly monitor LGUs for application,,[B] Developmental,B,10-018-01-000,Catarman,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-07] 11-025-06-000,2025-07,2025,[07] July,"Governor Generoso, Davao Oriental",[2] Pilot Testing,50%,,,,[B] Developmental,A,11-025-06-000,Governor Generoso,Davao Oriental,Region XI (Davao Region),Municipality,2nd,R11,P
[2025-07] 11-024-12-000,2025-07,2025,[07] July,"Santa Cruz, Davao del Sur",[2] Pilot Testing,25%,,,,[B] Developmental,A,11-024-12-000,Santa Cruz,Davao del Sur,Region XI (Davao Region),Municipality,1st,R11,P
[2025-07] 03-077-06-000,2025-07,2025,[07] July,"Dipaculao, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-06-000,Dipaculao,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-07] 11-024-01-000,2025-07,2025,[07] July,"Bansalan, Davao del Sur",[3] Ongoing Data Build-up,75%,,,,[B] Developmental,#N/A,11-024-01-000,Bansalan,Davao del Sur,Region XI (Davao Region),Municipality,1st,R11,P
[2025-07] 03-069-06-000,2025-07,2025,[07] July,"Gerona, Tarlac",[1] Operational,,,,,[A] Operational,B,03-069-06-000,Gerona,Tarlac,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 12-065-01-000,2025-07,2025,[07] July,"Bagumbayan, Sultan Kudarat",[3] Ongoing Data Build-up,90%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-07] 03-008-06-000,2025-07,2025,[07] July,"Limay, Bataan",[6] With Concerns,,Internet connectivity issue and new staff,"Sent Notice Letter, awaiting for their reply
Intends to withdraw",,[C] For Training/Others,B,03-008-06-000,Limay,Bataan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 03-054-10-000,2025-07,2025,[07] July,"Macabebe, Pampanga",[6] With Concerns,,New LGU Staff and Internet connectivity issue,"intended to withdraw
waiting for the withdrawal letter",,[C] For Training/Others,B,03-054-10-000,Macabebe,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 03-077-07-000,2025-07,2025,[07] July,"Maria Aurora, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-07-000,Maria Aurora,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-07] 03-014-13-000,2025-07,2025,[07] July,"Norzagaray, Bulacan",[1] Operational,,,,,[A] Operational,A,03-014-13-000,Norzagaray,Bulacan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 12-047-10-000,2025-07,2025,[07] July,"M'Lang, Cotabato",[3] Ongoing Data Build-up,5%,,,,[B] Developmental,A,12-047-10-000,M'Lang,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-07] 04-056-02-000,2025-07,2025,[07] July,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-07] 12-047-11-000,2025-07,2025,[07] July,"Pigkawayan, Cotabato",[3] Ongoing Data Build-up,5%,,,,[B] Developmental,A,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-07] 16-003-12-000,2025-07,2025,[07] July,"Trento, Agusan del Sur",[2] Pilot Testing,100%,,,,[B] Developmental,B,16-003-12-000,Trento,Agusan del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2025-07] 04-010-03-000,2025-07,2025,[07] July,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-056-08-000,2025-07,2025,[07] July,"Candelaria, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-08-000,Candelaria,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 16-068-15-000,2025-07,2025,[07] July,"San Agustin, Surigao del Sur",[2] Pilot Testing,100%,Unresponsive LGU,,,[B] Developmental,A,16-068-15-000,San Agustin,Surigao del Sur,Region XIII (Caraga),Municipality,4th,R13,O
[2025-07] 04-056-16-000,2025-07,2025,[07] July,"General Luna, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-16-000,General Luna,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-07] 04-056-17-000,2025-07,2025,[07] July,"General Nakar, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-17-000,General Nakar,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-056-19-000,2025-07,2025,[07] July,"Gumaca, Quezon",[7] To Follow-up,,LGU unresponsive,For visitation,,[C] For Training/Others,B,04-056-19-000,Gumaca,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-056-20-000,2025-07,2025,[07] July,"Infanta, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-20-000,Infanta,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-010-12-000,2025-07,2025,[07] July,"Lemery, Batangas",[8] Withdraw,,,,,[D] Withdraw,B,04-010-12-000,Lemery,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-010-13-000,2025-07,2025,[07] July,"Lian, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-13-000,Lian,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-07] 04-010-16-000,2025-07,2025,[07] July,"Mabini, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-16-000,Mabini,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-021-12-000,2025-07,2025,[07] July,"Magallanes, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-12-000,Magallanes,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-07] 04-056-27-000,2025-07,2025,[07] July,"Mauban, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-27-000,Mauban,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-021-15-000,2025-07,2025,[07] July,"Naic, Cavite",[1] Operational,,,,,[A] Operational,A,04-021-15-000,Naic,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 04-034-18-000,2025-07,2025,[07] July,"Paete, Laguna",[1] Operational,,,,,[A] Operational,B,04-034-18-000,Paete,Laguna,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-07] 16-068-16-000,2025-07,2025,[07] July,"San Miguel, Surigao del Sur",[2] Pilot Testing,95%,Unresponsive LGU,,,[B] Developmental,B,16-068-16-000,San Miguel,Surigao del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2025-07] 04-056-39-000,2025-07,2025,[07] July,"Sampaloc, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-39-000,Sampaloc,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-07] 04-010-24-000,2025-07,2025,[07] July,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-07] 04-010-25-000,2025-07,2025,[07] July,"San Nicolas, Batangas",[1] Operational,,,,"Launched on August 30, 2024",[A] Operational,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-07] 04-010-27-000,2025-07,2025,[07] July,"Santa Teresita, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-27-000,Santa Teresita,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-07] 04-010-29-000,2025-07,2025,[07] July,"Taal, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-29-000,Taal,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-07] 03-049-04-000,2025-07,2025,[07] July,"Cabiao, Nueva Ecija",[3] Ongoing Data Build-up,88%,Requesting for refresher training,,,[B] Developmental,B,03-049-04-000,Cabiao,Nueva Ecija,Region III (Central Luzon),Municipality,1st,R3,E
[2025-07] 03-314-00-000,2025-07,2025,[07] July,"City of Olongapo, Zambales",[3] Ongoing Data Build-up,60%,lack of Staff,For Visitation,,[B] Developmental,B,03-314-00-000,City of Olongapo,Zambales,Region III (Central Luzon),City,1st,R3,E
[2025-07] 17-052-01-000,2025-07,2025,[07] July,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-07] 17-059-02-000,2025-07,2025,[07] July,"Banton, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-02-000,Banton,Romblon,MIMAROPA Region,Municipality,5th,R4B,G
[2025-07] 17-053-07-000,2025-07,2025,[07] July,"Busuanga, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-07-000,Busuanga,Palawan,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-07] 03-049-19-000,2025-07,2025,[07] July,"City of Palayan, Nueva Ecija",[2] Pilot Testing,50%,lack of Staff,for visitation,,[B] Developmental,B,03-049-19-000,City of Palayan,Nueva Ecija,Region III (Central Luzon),City,5th,R3,E
[2025-07] 17-053-09-000,2025-07,2025,[07] July,"Coron, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-09-000,Coron,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 17-053-12-000,2025-07,2025,[07] July,"El Nido, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-12-000,El Nido,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 17-059-16-000,2025-07,2025,[07] July,"Ferrol, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-16-000,Ferrol,Romblon,MIMAROPA Region,Municipality,6th,R4B,G
[2025-07] 17-052-06-000,2025-07,2025,[07] July,"Gloria, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-06-000,Gloria,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-07] 17-059-07-000,2025-07,2025,[07] July,"Looc, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-07-000,Looc,Romblon,MIMAROPA Region,Municipality,4th,R4B,G
[2025-07] 17-052-09-000,2025-07,2025,[07] July,"Pinamalayan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-09-000,Pinamalayan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 17-051-08-000,2025-07,2025,[07] July,"Rizal, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-08-000,Rizal,Occidental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-07] 17-051-09-000,2025-07,2025,[07] July,"Sablayan, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-09-000,Sablayan,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 17-051-10-000,2025-07,2025,[07] July,"San Jose, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-10-000,San Jose,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 17-052-13-000,2025-07,2025,[07] July,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2025-07] 17-053-19-000,2025-07,2025,[07] July,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-07] 03-077-05-000,2025-07,2025,[07] July,"Dingalan, Aurora",[2] Pilot Testing,99%,,,,[B] Developmental,B,03-077-05-000,Dingalan,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-07] 03-049-07-000,2025-07,2025,[07] July,"Gabaldon, Nueva Ecija",[2] Pilot Testing,71%,Requesting for refresher training,for visitation,,[B] Developmental,B,03-049-07-000,Gabaldon,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-07] 03-071-05-000,2025-07,2025,[07] July,"Iba, Zambales",[2] Pilot Testing,85%,for launching phase,for visitation,,[B] Developmental,B,03-071-05-000,Iba,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-07] 03-071-09-000,2025-07,2025,[07] July,"San Antonio, Zambales",[2] Pilot Testing,97%,,renovation of municipal hall,,[B] Developmental,B,03-071-09-000,San Antonio,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-07] 05-016-06-000,2025-07,2025,[07] July,"Labo, Camarines Norte",[6] With Concerns,,"concern regarding manual entry of building permit number, due to conflict with complex applications numbering",,,[C] For Training/Others,B,05-016-06-000,Labo,Camarines Norte,Region V (Bicol Region),Municipality,1st,R5,H
[2025-07] 03-049-32-000,2025-07,2025,[07] July,"Zaragoza, Nueva Ecija",[2] Pilot Testing,99%,,for launching phase,,[B] Developmental,B,03-049-32-000,Zaragoza,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-07] 05-016-11-000,2025-07,2025,[07] July,"Talisay, Camarines Norte",[1] Operational,,,,,[A] Operational,A,05-016-11-000,Talisay,Camarines Norte,Region V (Bicol Region),Municipality,4th,R5,H
[2025-07] 05-005-18-000,2025-07,2025,[07] July,"Tiwi, Albay",[8] Withdraw,,,,,[D] Withdraw,B,05-005-18-000,Tiwi,Albay,Region V (Bicol Region),Municipality,1st,R5,H
[2025-07] 04-021-01-000,2025-07,2025,[07] July,"Alfonso, Cavite",[3] Ongoing Data Build-up,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-021-01-000,Alfonso,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-07] 05-020-11-000,2025-07,2025,[07] July,"Virac, Catanduanes",[6] With Concerns,,May mga need pa po ayusin specially sa mga signatories,,,[C] For Training/Others,B,05-020-11-000,Virac,Catanduanes,Region V (Bicol Region),Municipality,1st,R5,H
[2025-07] 06-030-02-000,2025-07,2025,[07] July,"Alimodian, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-02-000,Alimodian,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-03-000,2025-07,2025,[07] July,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-030-05-000,2025-07,2025,[07] July,"Balasan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-05-000,Balasan,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-006-02-000,2025-07,2025,[07] July,"Barbaza, Antique",[1] Operational,,,,,[A] Operational,B,06-006-02-000,Barbaza,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-030-07-000,2025-07,2025,[07] July,"Barotac Nuevo, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-07-000,Barotac Nuevo,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-030-08-000,2025-07,2025,[07] July,"Barotac Viejo, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-08-000,Barotac Viejo,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-10-000,2025-07,2025,[07] July,"Bingawan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-10-000,Bingawan,Iloilo,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-07] 06-079-01-000,2025-07,2025,[07] July,"Buenavista, Guimaras",[1] Operational,,,,,[A] Operational,B,06-079-01-000,Buenavista,Guimaras,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-006-04-000,2025-07,2025,[07] July,"Bugasong, Antique",[1] Operational,,,,,[A] Operational,A,06-006-04-000,Bugasong,Antique,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-12-000,2025-07,2025,[07] July,"Cabatuan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-12-000,Cabatuan,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-030-13-000,2025-07,2025,[07] July,"Calinog, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-13-000,Calinog,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-302-00-000,2025-07,2025,[07] July,"City of Bacolod, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-302-00-000,City of Bacolod,Negros Occidental,Region VI (Western Visayas),City,1st,R6,I
[2025-07] 06-045-10-000,2025-07,2025,[07] July,"City of Himamaylan, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-045-10-000,City of Himamaylan,Negros Occidental,Region VI (Western Visayas),City,3rd,R6,I
[2025-07] 06-045-15-000,2025-07,2025,[07] July,"City of Kabankalan, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-15-000,City of Kabankalan,Negros Occidental,Region VI (Western Visayas),City,1st,R6,I
[2025-07] 06-045-27-000,2025-07,2025,[07] July,"City of Sipalay, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-045-27-000,City of Sipalay,Negros Occidental,Region VI (Western Visayas),City,4th,R6,I
[2025-07] 06-030-15-000,2025-07,2025,[07] July,"Concepcion, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-15-000,Concepcion,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-16-000,2025-07,2025,[07] July,"Dingle, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-16-000,Dingle,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-045-11-000,2025-07,2025,[07] July,"Hinigaran, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-11-000,Hinigaran,Negros Occidental,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-030-23-000,2025-07,2025,[07] July,"Janiuay, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-23-000,Janiuay,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-030-25-000,2025-07,2025,[07] July,"Lambunao, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-25-000,Lambunao,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-006-09-000,2025-07,2025,[07] July,"Laua-An, Antique",[1] Operational,,,,,[A] Operational,A,06-006-09-000,Laua-An,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-006-10-000,2025-07,2025,[07] July,"Libertad, Antique",[1] Operational,,,,,[A] Operational,A,06-006-10-000,Libertad,Antique,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-07] 06-045-18-000,2025-07,2025,[07] July,"Manapla, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-18-000,Manapla,Negros Occidental,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-030-30-000,2025-07,2025,[07] July,"Miagao, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-30-000,Miagao,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-030-31-000,2025-07,2025,[07] July,"Mina, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-31-000,Mina,Iloilo,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-07] 06-045-19-000,2025-07,2025,[07] July,"Moises Padilla, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-19-000,Moises Padilla,Negros Occidental,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-32-000,2025-07,2025,[07] July,"New Lucena, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-32-000,New Lucena,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-004-15-000,2025-07,2025,[07] July,"New Washington, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-15-000,New Washington,Aklan,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-34-000,2025-07,2025,[07] July,"Oton, Iloilo",[8] Withdraw,,,,,[D] Withdraw,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-006-11-000,2025-07,2025,[07] July,"Pandan, Antique",[1] Operational,,,,,[A] Operational,A,06-006-11-000,Pandan,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-006-12-000,2025-07,2025,[07] July,"Patnongon, Antique",[1] Operational,,,,,[A] Operational,A,06-006-12-000,Patnongon,Antique,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-40-000,2025-07,2025,[07] July,"San Joaquin, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-40-000,San Joaquin,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-006-14-000,2025-07,2025,[07] July,"San Remigio, Antique",[1] Operational,,,,,[A] Operational,A,06-006-14-000,San Remigio,Antique,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-07] 06-030-43-000,2025-07,2025,[07] July,"Santa Barbara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-43-000,Santa Barbara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-019-15-000,2025-07,2025,[07] July,"Sapi-An, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-15-000,Sapi-An,Capiz,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-030-44-000,2025-07,2025,[07] July,"Sara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-44-000,Sara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-07] 06-006-15-000,2025-07,2025,[07] July,"Sebaste, Antique",[5] For Training,,,,,[C] For Training/Others,B,06-006-15-000,Sebaste,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-004-17-000,2025-07,2025,[07] July,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-07] 06-019-17-000,2025-07,2025,[07] July,"Tapaz, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-17-000,Tapaz,Capiz,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-07] 06-006-07-000,2025-07,2025,[07] July,"Tobias Fornier, Antique",[8] Withdraw,,,,,[D] Withdraw,B,06-006-07-000,Tobias Fornier,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 06-030-47-000,2025-07,2025,[07] July,"Zarraga, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-47-000,Zarraga,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-07] 04-021-02-000,2025-07,2025,[07] July,"Amadeo, Cavite",[2] Pilot Testing,95%,,,Waiting for decision of LGU if they will use the system,[B] Developmental,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-07] 08-037-02-000,2025-07,2025,[07] July,"Alangalang, Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-037-02-000,Alangalang,Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-07] 08-060-02-000,2025-07,2025,[07] July,"Basey, Samar",[1] Operational,,,,Normal Operations,[A] Operational,B,08-060-02-000,Basey,Samar,Region VIII (Eastern Visayas),Municipality,1st,R8,K
[2025-07] 08-037-15-000,2025-07,2025,[07] July,"Carigara, Leyte",[1] Operational,,,,Normal Operations,[A] Operational,B,08-037-15-000,Carigara,Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-07] 08-026-04-000,2025-07,2025,[07] July,"City of Borongan, Eastern Samar",[1] Operational,,,,Normal Operations,[A] Operational,A,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2025-07] 08-064-07-000,2025-07,2025,[07] July,"City of Maasin, Southern Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-064-07-000,City of Maasin,Southern Leyte,Region VIII (Eastern Visayas),City,4th,R8,K
[2025-07] 04-034-07-000,2025-07,2025,[07] July,"Cavinti, Laguna",[2] Pilot Testing,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-034-07-000,Cavinti,Laguna,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-07] 08-026-09-000,2025-07,2025,[07] July,"Guiuan, Eastern Samar",[1] Operational,,,,Zero transactions for the month of June 2025,[A] Operational,B,08-026-09-000,Guiuan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
