ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2024-09] 06-030-29-000,2024-09,2024,[09] September,"Maasin, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-29-000,Maasin,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2024-09] 06-030-31-000,2024-09,2024,[09] September,"Mina, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-31-000,Mina,Iloilo,Region VI (Western Visayas),Municipality,5th,R6,I
[2024-09] 06-030-32-000,2024-09,2024,[09] September,"New Lucena, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-32-000,New Lucena,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 06-030-34-000,2024-09,2024,[09] September,"Oton, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-09] 06-006-11-000,2024-09,2024,[09] September,"Pandan, Antique",[1] Operational,,,,,[A] Operational,B,06-006-11-000,Pandan,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 06-030-37-000,2024-09,2024,[09] September,"Pototan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-37-000,Pototan,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-09] 06-030-41-000,2024-09,2024,[09] September,"San Miguel, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-41-000,San Miguel,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 06-006-14-000,2024-09,2024,[09] September,"San Remigio, Antique",[1] Operational,,,,,[A] Operational,B,06-006-14-000,San Remigio,Antique,Region VI (Western Visayas),Municipality,3rd,R6,I
[2024-09] 06-030-43-000,2024-09,2024,[09] September,"Santa Barbara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-43-000,Santa Barbara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-09] 06-030-44-000,2024-09,2024,[09] September,"Sara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-44-000,Sara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-09] 06-006-15-000,2024-09,2024,[09] September,"Sebaste, Antique",[1] Operational,,,,,[A] Operational,A,06-006-15-000,Sebaste,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 06-004-17-000,2024-09,2024,[09] September,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,B,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2024-09] 06-019-17-000,2024-09,2024,[09] September,"Tapaz, Capiz",[1] Operational,,,,,[A] Operational,B,06-019-17-000,Tapaz,Capiz,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-09] 06-006-18-000,2024-09,2024,[09] September,"Valderrama, Antique",[1] Operational,,,,,[A] Operational,B,06-006-18-000,Valderrama,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 06-030-47-000,2024-09,2024,[09] September,"Zarraga, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-47-000,Zarraga,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-09] 12-080-01-000,2024-09,2024,[09] September,"Alabel, Sarangani",[1] Operational,,,,,[A] Operational,B,12-080-01-000,Alabel,Sarangani,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-17-000,2024-09,2024,[09] September,"Aleosan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-17-000,Aleosan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,3rd,R12,Q
[2024-09] 12-065-01-000,2024-09,2024,[09] September,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-04-000,2024-09,2024,[09] September,"City of Kidapawan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-04-000,City of Kidapawan,Cotabato,Region XII (SOCCSKSARGEN),City,3rd,R12,Q
[2024-09] 12-065-02-000,2024-09,2024,[09] September,"Columbio, Sultan Kudarat",[1] Operational,,,,,[A] Operational,A,12-065-02-000,Columbio,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-03-000,2024-09,2024,[09] September,"Kabacan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-03-000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-065-06-000,2024-09,2024,[09] September,"Lebak, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-06-000,Lebak,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-10-000,2024-09,2024,[09] September,"M'Lang, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-10-000,M'Lang,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-09-000,2024-09,2024,[09] September,"Midsayap, Cotabato",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,A,12-047-09-000,Midsayap,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-11-000,2024-09,2024,[09] September,"Pigkawayan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-12-000,2024-09,2024,[09] September,"Pikit, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-12-000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-047-13-000,2024-09,2024,[09] September,"President Roxas, Cotabato",[2] Ongoing Testing and Data Build-up,65%,,,,[B] Developmental,A,12-047-13-000,President Roxas,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-065-12-000,2024-09,2024,[09] September,"Sen. Ninoy Aquino, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-12-000,Sen. Ninoy Aquino,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,3rd,R12,Q
[2024-09] 19-087-13-000,2024-09,2024,[09] September,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,A,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-09] 19-087-09-000,2024-09,2024,[09] September,"Parang, Maguindanao del Norte",[1] Operational,,,"Operational last June 27, 2024",,[A] Operational,A,19-087-09-000,Parang,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st*,BARMM II,R
[2024-09] 19-088-06-000,2024-09,2024,[09] September,"Datu Paglas, Maguindanao del Sur",[1] Operational,,,,,[A] Operational,A,19-088-06-000,Datu Paglas,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,4th,BARMM II,R
[2024-09] 19-088-20-000,2024-09,2024,[09] September,"Shariff Aguak, Maguindanao del Sur",[1] Operational,,,"Operational last June 26, 20245",,[A] Operational,B,19-088-20-000,Shariff Aguak,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,2nd,BARMM II,R
[2024-09] 19-087-10-000,2024-09,2024,[09] September,"Sultan Kudarat, Maguindanao del Norte",[1] Operational,,,"Operational last June 13, 2024",,[A] Operational,B,19-087-10-000,Sultan Kudarat,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-09] 19-088-01-000,2024-09,2024,[09] September,"Ampatuan, Maguindanao del Sur",[1] Operational,,,,,[A] Operational,B,19-088-01-000,Ampatuan,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,4th,BARMM II,R
[2024-09] 19-088-03-000,2024-09,2024,[09] September,"Datu Abdullah Sangki, Maguindanao del Sur",[2] Ongoing Testing and Data Build-up,65%,,,,[B] Developmental,B,19-088-03-000,Datu Abdullah Sangki,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,-,BARMM II,R
[2024-10] 07-022-01-000,2024-10,2024,[10] October,"Alcantara, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-01-000,Alcantara,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-10] 07-022-02-000,2024-10,2024,[10] October,"Alcoy, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-10] 07-022-03-000,2024-10,2024,[10] October,"Alegria, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-03-000,Alegria,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2024-10] 07-022-04-000,2024-10,2024,[10] October,"Aloguinsan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-04-000,Aloguinsan,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2024-10] 07-022-05-000,2024-10,2024,[10] October,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-10] 07-022-08-000,2024-10,2024,[10] October,"Balamban, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-08-000,Balamban,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-10] 07-046-05-000,2024-10,2024,[10] October,"Basay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-05-000,Basay,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2024-10] 07-022-25-000,2024-10,2024,[10] October,"Ginatilan, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-25-000,Ginatilan,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-10] 07-046-14-000,2024-10,2024,[10] October,"Mabinay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-14-000,Mabinay,Negros Oriental,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-10] 07-022-37-000,2024-10,2024,[10] October,"Pinamungajan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-37-000,Pinamungajan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-10] 07-022-43-000,2024-10,2024,[10] October,"San Remigio, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-43-000,San Remigio,Cebu,Region VII (Central Visayas),Municipality,3rd,R7,J
[2024-10] 07-022-47-000,2024-10,2024,[10] October,"Sogod, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-47-000,Sogod,Cebu,Region VII (Central Visayas),Municipality,4th*,R7,J
[2024-10] 07-022-52-000,2024-10,2024,[10] October,"Tuburan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-10] 07-022-53-000,2024-10,2024,[10] October,"Tudela, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-53-000,Tudela,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-10] 07-046-17-000,2024-10,2024,[10] October,"San Jose, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-17-000,San Jose,Negros Oriental,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-10] 08-037-03-000,2024-10,2024,[10] October,"Albuera, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-03-000,Albuera,Leyte,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2024-10] 08-064-01-000,2024-10,2024,[10] October,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-026-03-000,2024-10,2024,[10] October,"Balangkayan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-03-000,Balangkayan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-037-06-000,2024-10,2024,[10] October,"Barugo, Leyte",[4] Withdraw,,,,,[D] Withdraw,A,08-037-06-000,Barugo,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-078-02-000,2024-10,2024,[10] October,"Biliran, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-02-000,Biliran,Biliran,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-048-03-000,2024-10,2024,[10] October,"Bobon, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-03-000,Bobon,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-037-13-000,2024-10,2024,[10] October,"Calubian, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-13-000,Calubian,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-026-05-000,2024-10,2024,[10] October,"Can-Avid, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-05-000,Can-Avid,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-026-04-000,2024-10,2024,[10] October,"City of Borongan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2024-10] 08-060-05-000,2024-10,2024,[10] October,"City of Catbalogan, Samar",[1] Operational,,,,,[A] Operational,B,08-060-05-000,City of Catbalogan,Samar,Region VIII (Eastern Visayas),City,5th,R8,K
[2024-10] 08-064-07-000,2024-10,2024,[10] October,"City of Maasin, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-07-000,City of Maasin,Southern Leyte,Region VIII (Eastern Visayas),City,4th,R8,K
[2024-10] 08-060-06-000,2024-10,2024,[10] October,"Daram, Samar",[1] Operational,,,,,[A] Operational,A,08-060-06-000,Daram,Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-10] 08-026-06-000,2024-10,2024,[10] October,"Dolores, Eastern Samar",[3] With Concerns,,,,,[A] Operational,A,08-026-06-000,Dolores,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2024-10] 08-048-07-000,2024-10,2024,[10] October,"Gamay, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-07-000,Gamay,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-060-07-000,2024-10,2024,[10] October,"Gandara, Samar",[1] Operational,,,,,[A] Operational,A,08-060-07-000,Gandara,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-10] 08-064-03-000,2024-10,2024,[10] October,"Hinunangan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-03-000,Hinunangan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-10] 08-064-04-000,2024-10,2024,[10] October,"Hinundayan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-04-000,Hinundayan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-037-21-000,2024-10,2024,[10] October,"Inopacan, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-21-000,Inopacan,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-037-26-000,2024-10,2024,[10] October,"Kananga, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-26-000,Kananga,Leyte,Region VIII (Eastern Visayas),Municipality,1st,R8,K
[2024-10] 08-078-06-000,2024-10,2024,[10] October,"Kawayan, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-06-000,Kawayan,Biliran,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-048-09-000,2024-10,2024,[10] October,"Lapinig, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-09-000,Lapinig,Northern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-026-12-000,2024-10,2024,[10] October,"Lawaan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-12-000,Lawaan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-037-29-000,2024-10,2024,[10] October,"Leyte, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-29-000,Leyte,Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-10] 08-064-05-000,2024-10,2024,[10] October,"Libagon, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-05-000,Libagon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-064-06-000,2024-10,2024,[10] October,"Liloan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-06-000,Liloan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-10] 08-048-24-000,2024-10,2024,[10] October,"Lope De Vega, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-24-000,Lope De Vega,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-064-08-000,2024-10,2024,[10] October,"Macrohon, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-08-000,Macrohon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-064-09-000,2024-10,2024,[10] October,"Malitbog, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-09-000,Malitbog,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-10] 08-037-33-000,2024-10,2024,[10] October,"Matag-Ob, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-33-000,Matag-Ob,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-026-15-000,2024-10,2024,[10] October,"Maydolong, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-15-000,Maydolong,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-10] 08-037-36-000,2024-10,2024,[10] October,"Merida, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-36-000,Merida,Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-060-12-000,2024-10,2024,[10] October,"Motiong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-12-000,Motiong,Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-078-08-000,2024-10,2024,[10] October,"Naval, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-08-000,Naval,Biliran,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-10] 08-026-17-000,2024-10,2024,[10] October,"Oras, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-17-000,Oras,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-10] 08-064-10-000,2024-10,2024,[10] October,"Padre Burgos, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-10-000,Padre Burgos,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-060-22-000,2024-10,2024,[10] October,"Paranas, Samar",[1] Operational,,,,,[A] Operational,A,08-060-22-000,Paranas,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-10] 08-037-41-000,2024-10,2024,[10] October,"Pastrana, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-41-000,Pastrana,Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-064-11-000,2024-10,2024,[10] October,"Pintuyan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-11-000,Pintuyan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-026-18-000,2024-10,2024,[10] October,"Quinapondan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-18-000,Quinapondan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-026-19-000,2024-10,2024,[10] October,"Salcedo, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-19-000,Salcedo,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-064-13-000,2024-10,2024,[10] October,"San Francisco, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-13-000,San Francisco,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-064-14-000,2024-10,2024,[10] October,"San Juan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-14-000,San Juan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-026-20-000,2024-10,2024,[10] October,"San Julian, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-20-000,San Julian,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-037-43-000,2024-10,2024,[10] October,"San Miguel, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-43-000,San Miguel,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-064-15-000,2024-10,2024,[10] October,"San Ricardo, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-15-000,San Ricardo,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-048-20-000,2024-10,2024,[10] October,"San Roque, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-20-000,San Roque,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-060-16-000,2024-10,2024,[10] October,"Santa Margarita, Samar",[1] Operational,,,,,[A] Operational,B,08-060-16-000,Santa Margarita,Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-064-16-000,2024-10,2024,[10] October,"Silago, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-16-000,Silago,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-064-17-000,2024-10,2024,[10] October,"Sogod, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-17-000,Sogod,Southern Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-10] 08-026-22-000,2024-10,2024,[10] October,"Sulat, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-22-000,Sulat,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-10] 08-037-46-000,2024-10,2024,[10] October,"Tabontabon, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-46-000,Tabontabon,Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-064-18-000,2024-10,2024,[10] October,"Tomas Oppus, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-18-000,Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-048-23-000,2024-10,2024,[10] October,"Victoria, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-23-000,Victoria,Northern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-060-21-000,2024-10,2024,[10] October,"Villareal, Samar",[1] Operational,,,,,[A] Operational,B,08-060-21-000,Villareal,Samar,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-10] 08-060-23-000,2024-10,2024,[10] October,"Zumarraga, Samar",[1] Operational,,,,,[A] Operational,B,08-060-23-000,Zumarraga,Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-10] 08-060-09-000,2024-10,2024,[10] October,"Jiabong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-09-000,Jiabong,Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-10] 08-026-09-000,2024-10,2024,[10] October,"Guiuan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-09-000,Guiuan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-10] 19-070-02-000,2024-10,2024,[10] October,"Bongao, Tawi-Tawi",[1] Operational,,,,,[A] Operational,A,19-070-02-000,Bongao,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,2nd,BARMM I,M
[2024-10] 09-901-01-000,2024-10,2024,[10] October,"City of Isabela, Basilan",[1] Operational,,,,,[A] Operational,B,09-901-01-000,City of Isabela,Basilan,Region IX (Zamboanga Peninsula),City,4th,R9,L
[2024-10] 19-007-02-000,2024-10,2024,[10] October,"City of Lamitan, Basilan",[1] Operational,,,,,[A] Operational,A,19-007-02-000,City of Lamitan,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),City,6th,BARMM I,M
[2024-10] 09-073-05-000,2024-10,2024,[10] October,"Dimataling, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-05-000,Dimataling,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-10] 09-083-03-000,2024-10,2024,[10] October,"Diplahan, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-03-000,Diplahan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-10] 09-073-07-000,2024-10,2024,[10] October,"Dumalinao, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-07-000,Dumalinao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-10] 09-073-43-000,2024-10,2024,[10] October,"Guipos, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-43-000,Guipos,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-10] 09-072-23-000,2024-10,2024,[10] October,"Gutalac, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-23-000,Gutalac,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-10] 09-073-37-000,2024-10,2024,[10] October,"Josefina, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-37-000,Josefina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,5th*,R9,L
[2024-10] 09-083-06-000,2024-10,2024,[10] October,"Kabasalan, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-06-000,Kabasalan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-10] 09-072-05-000,2024-10,2024,[10] October,"Labason, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-05-000,Labason,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-10] 09-072-26-000,2024-10,2024,[10] October,"Leon B. Postigo (Bacungan), Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-26-000,Leon B. Postigo (Bacungan),Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-10] 09-073-15-000,2024-10,2024,[10] October,"Mahayag, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-15-000,Mahayag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,3rd*,R9,L
[2024-10] 09-073-19-000,2024-10,2024,[10] October,"Molave, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-19-000,Molave,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
